candidate_id,candidate_name,congbio_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
EO0001,NA,E000147,"Ellsworth, Oliver",1745,1807,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000147
EO0002,"Everett, Oliver",NA,NA,NA,NA,NA
EP0004,"Early, Peter",E000014,"Early, Peter",1773,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000014
EP0007,"Eaton, Peter",NA,NA,NA,NA,NA
EP0019,"Eaton, Peter",NA,NA,NA,NA,NA
EP0021,"Elmendorf, Petrus",NA,NA,NA,NA,NA
EP0028,"Enos, Pascal P.",NA,NA,NA,NA,NA
ER0016,"Ells, Robert E.",NA,NA,NA,NA,NA
ER0034,"Enos, Roger",NA,NA,NA,NA,NA
ER0035,"Evans, Richard",NA,NA,NA,NA,NA
ER0038,"Everett, Richard C.",NA,NA,NA,NA,NA
ER0040,"Earll, Robert",NA,NA,NA,NA,NA
ER0041,"Esselstyne, Richard M.",NA,NA,NA,NA,NA
ER0057,"Epps, Richard",NA,NA,NA,NA,NA
ES0007,"Eastman, Samuel",NA,NA,NA,NA,NA
ES0008,"Emory, Stephen",NA,NA,NA,NA,NA
ES0028,"Evans, Septimus",NA,NA,NA,NA,NA
ES0034,"Edwards, Samuel",E000080,"Edwards, Samuel",1785,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000080
ES0042,"Eddy, Samuel",E000040,"Eddy, Samuel",1769,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000040
ES0047,"Eaton, Samuel",NA,NA,NA,NA,NA
ES0056,"Egeston, Samuel",NA,NA,NA,NA,NA
ES0058,"Elliot, Samuel",NA,NA,NA,NA,NA
ES0061,"Edmunds, Sterling",NA,NA,NA,NA,NA
ET0007,"Emory, Thomas",NA,NA,NA,NA,NA
ET0013,"Edwards, Timothy",NA,NA,NA,NA,NA
ET0024,"Enos, Truman",NA,NA,NA,NA,NA
ET0028,"Eckford, Thomas",NA,NA,NA,NA,NA
ET0036,"Emmerson, Thomas",NA,NA,NA,NA,NA
ET0037,"Edson, Timothy",NA,NA,NA,NA,NA
ET0039,"Edson, Timothy A.",NA,NA,NA,NA,NA
ET0046,"Evans, Thomas",E000257,"Evans, Thomas",1755,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000257
ET0047,"Edmunds, Thomas",NA,NA,NA,NA,NA
ET0049,"Edwards, Thomas M.",NA,NA,NA,NA,NA
EW0001,NA,E000052,"Edmond, William",1755,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000052
EW0015,"Emerson, William",NA,NA,NA,NA,NA
EW0022,"Ellis, William",NA,NA,NA,NA,NA
EW0025,"Easton, Walter",NA,NA,NA,NA,NA
EW0027,"Emmons, Williams",NA,NA,NA,NA,NA
EW0031,"Eustis, William",E000230,"Eustis, William",1753,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000230
EW0034,"Ely, William",E000168,"Ely, William",1765,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000168
EW0037,"Egan, William",NA,NA,NA,NA,NA
EW0038,"Ellis, William",NA,NA,NA,NA,NA
EW0042,"Erwin, William",NA,NA,NA,NA,NA
EW0045,"Eaton, William",NA,NA,NA,NA,NA
EW0047,"Everett, William",NA,NA,NA,NA,NA
EW0051,"Ellzey, William",NA,NA,NA,NA,NA
EW0059,"Ellis, William Cox",E000137,"Ellis, William Cox",1787,1871,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000137
EW0062,"Ewing, William B.",NA,NA,NA,NA,NA
EW0063,"Emott, William",NA,NA,NA,NA,NA
EW0066,"Edwards, Weldon N.",E000083,"Edwards, Weldon Nathaniel",1788,1873,http://bioguide.congress.gov/scripts/biodisplay.pl?index=E000083
EW0080,"Edwards, Walter W.",NA,NA,NA,NA,NA
EW0092,"Ellsworth, William W.",NA,NA,NA,NA,NA
EY0000,"Ewing, Young",NA,NA,NA,NA,NA
EZ0000,"Eaton, Zebina",NA,NA,NA,NA,NA
EZ0001,"Edson, Zidon",NA,NA,NA,NA,NA
FA0005,"Forest, Abel De",NA,NA,NA,NA,NA
FA0015,"Faw, Abraham",NA,NA,NA,NA,NA
FA0019,"French, Abel",NA,NA,NA,NA,NA
FA0029,"Foster, Abiel",F000297,"Foster, Abiel",1735,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000297
FA0030,"Fuller, Abraham",NA,NA,NA,NA,NA
FA0032,"Fitz, Aaron",NA,NA,NA,NA,NA
FA0037,"Fink, Andrew",NA,NA,NA,NA,NA
FA0038,"Fitch, Asa",F000156,"Fitch, Asa",1765,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000156
FA0043,"Frazer, Allen",NA,NA,NA,NA,NA
FA0053,"Foster, Alexander W.",NA,NA,NA,NA,NA
FA0055,"Farmer, A.",NA,NA,NA,NA,NA
FA0056,"Fraser, Alexander",NA,NA,NA,NA,NA
FA0063,"Fellows, Abiel",NA,NA,NA,NA,NA
FA0069,"Frink, Adam",NA,NA,NA,NA,NA
FA0078,"Franklin, Amos",NA,NA,NA,NA,NA
FA0083,"Fletcher, Asaph",NA,NA,NA,NA,NA
FA0098,"Field, Abner W.",NA,NA,NA,NA,NA
FA0101,"Flanders, Abner",NA,NA,NA,NA,NA
FA0102,"Fuller, Austin",NA,NA,NA,NA,NA
FA0104,"Foster, Abril",NA,NA,NA,NA,NA
FA0106,"Fitch, Amos",NA,NA,NA,NA,NA
FB0003,"Fisk, Benjamin",NA,NA,NA,NA,NA
FB0017,"Fuller, Benjamin",NA,NA,NA,NA,NA
FB0018,"Field, Bohan P.",NA,NA,NA,NA,NA
FB0031,"Ferris, Benjamin",NA,NA,NA,NA,NA
FC0018,"Foote, Charles A.",F000249,"Foote, Charles Augustus",1785,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000249
FC0019,"Fillmore, Calvin",NA,NA,NA,NA,NA
FC0020,"Fisher, Charles",F000144,"Fisher, Charles",1789,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000144
FC0022,"France, Christian",NA,NA,NA,NA,NA
FC0025,"Feightlich, Christian",NA,NA,NA,NA,NA
FC0035,"Fisk, Charles",NA,NA,NA,NA,NA
FC0040,"Flech, Chever",NA,NA,NA,NA,NA
FD0003,"Forney, D.",NA,NA,NA,NA,NA
FD0007,"Foster, Dwight",F000301,"Foster, Dwight",1757,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000301
FD0008,"Fay, Daniel",NA,NA,NA,NA,NA
FD0017,"Fonda, Douw I.",NA,NA,NA,NA,NA
FD0022,"Forney, Daniel M.",F000278,"Forney, Daniel Munroe",1784,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000278
FD0036,"Fullerton, David",F000416,"Fullerton, David",1772,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000416
FD0041,"Force, David",NA,NA,NA,NA,NA
FD0043,"Fisch, David G.",NA,NA,NA,NA,NA
FD0052,"Farrand, Daniel",NA,NA,NA,NA,NA
FD0057,"Fay, David",NA,NA,NA,NA,NA
FD0064,"Farrand, David",NA,NA,NA,NA,NA
FD0066,"Foot, David",NA,NA,NA,NA,NA
FD0071,"Fore, David",NA,NA,NA,NA,NA
FD0074,"Foster, David C.",NA,NA,NA,NA,NA
FD0076,"Frost, Daniel",NA,NA,NA,NA,NA
FE0005,"Ford, Elisha J.",NA,NA,NA,NA,NA
FE0006,"Fessenden, Ebenezer",NA,NA,NA,NA,NA
FE0008,"Ferris, Ezra",NA,NA,NA,NA,NA
FE0010,"Fromintin, Eligius",F000389,"Fromentin, Eligius",NA,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000389
FE0012,"Fisher, Ebenezer",NA,NA,NA,NA,NA
FE0013,"Floyd, Ebenezer",NA,NA,NA,NA,NA
FE0015,"Foster, Edmund",NA,NA,NA,NA,NA
FE0016,"Foot, Enos",NA,NA,NA,NA,NA
FE0028,"Fessendon, Ebenezer, Jr.",NA,NA,NA,NA,NA
FE0030,"Forbes, Eli",NA,NA,NA,NA,NA
FE0035,"Foote, Ebenezer",NA,NA,NA,NA,NA
FE0062,"Foote, Erastus",NA,NA,NA,NA,NA
FE0063,"Fuller, Elisha",NA,NA,NA,NA,NA
FE0066,"Foot, Elijah",NA,NA,NA,NA,NA
FE0067,"Fillemore, Elijah",NA,NA,NA,NA,NA
FE0083,"Fowler, Eli",NA,NA,NA,NA,NA
FE0086,"Fornig, Ebenezer",NA,NA,NA,NA,NA
FF0012,"Frelinghuysen, Frederick",F000368,"Frelinghuysen, Frederick",1753,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000368
FF0016,"Fuller, Frederick",NA,NA,NA,NA,NA
FF0017,"Frelinghuysen, Frederick",NA,NA,NA,NA,NA
FF0019,"French, Frederick",NA,NA,NA,NA,NA
FG0001,"Fedrich, George",NA,NA,NA,NA,NA
FG0014,"Fenno, George",NA,NA,NA,NA,NA
FG0015,"Ford, Gabriel H.",NA,NA,NA,NA,NA
FG0039,"Foalas, George",NA,NA,NA,NA,NA
FG0040,"Ford, George D.",NA,NA,NA,NA,NA
FG0041,"Ford, George W.",NA,NA,NA,NA,NA
FG0046,"Ford, Gabriel S.",NA,NA,NA,NA,NA
FG0049,"Frost, George",NA,NA,NA,NA,NA
FH0007,"Fisk, Hezekiah",NA,NA,NA,NA,NA
FH0009,"Frey, Henry J.",NA,NA,NA,NA,NA
FH0020,"Fontaine, Henry",NA,NA,NA,NA,NA
FH0037,"Fassett, Henry",NA,NA,NA,NA,NA
FH0195,NA,F000391,"Frost, Joel",1765,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000391
FI0005,"Fearing, Israel",NA,NA,NA,NA,NA
FI0007,"Fairfield, Ichabod",NA,NA,NA,NA,NA
FI0013,"Foote, Isaac, Jr.",NA,NA,NA,NA,NA
FI0016,"Finch, Isaac",NA,NA,NA,NA,NA
FJ0001,"Fulton, John S.",NA,NA,NA,NA,NA
FJ0003,"Forman, Jonathan",NA,NA,NA,NA,NA
FJ0009,"Fasset, John",NA,NA,NA,NA,NA
FJ0021,"Forsyth, John",F000284,"Forsyth, John",1780,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000284
FJ0024,"Fernald, Josiah",NA,NA,NA,NA,NA
FJ0026,"Frank, Jonathan",NA,NA,NA,NA,NA
FJ0047,"Fowler, John",F000322,"Fowler, John",1755,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000322
FJ0059,"Fay, John",F000052,"Fay, John",1773,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000052
FJ0074,"Fenwick, James",NA,NA,NA,NA,NA
FJ0107,"Fogg, Joseph",NA,NA,NA,NA,NA
FJ0124,"Farley, John",NA,NA,NA,NA,NA
FJ0127,"Fowler, James",NA,NA,NA,NA,NA
FJ0131,"Foster, Joel",NA,NA,NA,NA,NA
FJ0134,"Fisk, John",NA,NA,NA,NA,NA
FJ0136,"Fox, John",NA,NA,NA,NA,NA
FJ0138,"Freeman, Jonathan",F000364,"Freeman, Jonathan",1745,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000364
FJ0139,"Frost, John",NA,NA,NA,NA,NA
FJ0140,"Fay, Jonathan",NA,NA,NA,NA,NA
FJ0145,"Farley, James",NA,NA,NA,NA,NA
FJ0149,"Franklin, Jonathan",NA,NA,NA,NA,NA
FJ0151,"French, John",NA,NA,NA,NA,NA
FJ0154,"Frelinghuysen, John",NA,NA,NA,NA,NA
FJ0156,"Fithian, Joel",NA,NA,NA,NA,NA
FJ0164,"Fowley, John",NA,NA,NA,NA,NA
FJ0166,"Fairfield, John",NA,NA,NA,NA,NA
FJ0168,"Foster, John",NA,NA,NA,NA,NA
FJ0173,"Ford, Jacob",NA,NA,NA,NA,NA
FJ0175,"Fairfield, John",NA,NA,NA,NA,NA
FJ0176,"Fonda, Jellis A.",NA,NA,NA,NA,NA
FJ0179,"Fitch, Jonathan",NA,NA,NA,NA,NA
FJ0180,"Fairlie, James",NA,NA,NA,NA,NA
FJ0187,"Fenton, Jason",NA,NA,NA,NA,NA
FJ0192,"Faulkner, James",NA,NA,NA,NA,NA
FJ0193,"Fine, John",NA,NA,NA,NA,NA
FJ0195,"Frost, Joel",NA,NA,NA,NA,NA
FJ0199,"Fisk, Jonathan",F000155,"Fisk, Jonathan",1778,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000155
FJ0203,"Fleet, John",NA,NA,NA,NA,NA
FJ0205,"Forman, Joshua",NA,NA,NA,NA,NA
FJ0208,"Ferguson, John",NA,NA,NA,NA,NA
FJ0209,"Fell, John",NA,NA,NA,NA,NA
FJ0214,"Finch, James, Jr.",NA,NA,NA,NA,NA
FJ0215,"Frost, James",NA,NA,NA,NA,NA
FJ0225,"Fisk, Josiah",NA,NA,NA,NA,NA
FJ0228,"Franklin, Jesse",F000344,"Franklin, Jesse",1760,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000344
FJ0238,"Frazier, James",NA,NA,NA,NA,NA
FJ0239,"French, Jared",NA,NA,NA,NA,NA
FJ0240,"Fox, Jarvis",NA,NA,NA,NA,NA
FJ0269,"Ferebee, Joseph",NA,NA,NA,NA,NA
FJ0273,"Fulton, John A.",NA,NA,NA,NA,NA
FJ0281,"Foos, Joseph",NA,NA,NA,NA,NA
FJ0300,"Findlay, James",F000119,"Findlay, James",1770,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000119
FJ0306,"Findlay, James",NA,NA,NA,NA,NA
FJ0363,"Farnsworth, Joseph D.",NA,NA,NA,NA,NA
FJ0366,"French, Jeva",NA,NA,NA,NA,NA
FJ0374,"Fisk, Jona",NA,NA,NA,NA,NA
FJ0375,"Finch, Jeremiah",NA,NA,NA,NA,NA
FJ0376,"Foster, Jeremiah J.",NA,NA,NA,NA,NA
FJ0377,"Fletcher, John",NA,NA,NA,NA,NA
FJ0390,"Forbes, John",NA,NA,NA,NA,NA
FJ0394,"Findlay, John",F000120,"Findlay, John",1766,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000120
FJ0410,"Fenner, James",F000074,"Fenner, James",1771,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000074
FJ0414,"Farnsworth, Jonathan",NA,NA,NA,NA,NA
FJ0428,"Fifield, Joshua",NA,NA,NA,NA,NA
FJ0432,"Folsom, John",NA,NA,NA,NA,NA
FJ0433,"Fairfield, John",NA,NA,NA,NA,NA
FJ0436,"Fisk, Jonathan",NA,NA,NA,NA,NA
FJ0459,"Foxcroft, Joseph E.",NA,NA,NA,NA,NA
FJ0462,"Fisk, James",F000154,"Fisk, James",1763,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000154
FJ0464,"Ferguson, John",NA,NA,NA,NA,NA
FJ0482,"Floyd, John",F000221,"Floyd, John",1783,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000221
FL0015,"Fitch, Lemuel",NA,NA,NA,NA,NA
FL0017,"Fletcher, Levi G.",NA,NA,NA,NA,NA
FL0028,"Fidler, Lancelot",NA,NA,NA,NA,NA
FL0035,"Field, Luther",NA,NA,NA,NA,NA
FM0005,"Field, Martin",NA,NA,NA,NA,NA
FM0007,"Fame, Michael",NA,NA,NA,NA,NA
FM0017,"Fosdyck, Morris",NA,NA,NA,NA,NA
FM0021,"Franklin, Meshack",F000346,"Franklin, Meshack",1772,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000346
FM0028,"Folk, Martin",NA,NA,NA,NA,NA
FM0029,"Furman, M.",NA,NA,NA,NA,NA
FM0045,"Fisk, Moses",NA,NA,NA,NA,NA
FN0009,"Fisher, Nathan",NA,NA,NA,NA,NA
FN0016,"Fish, Nicholas",NA,NA,NA,NA,NA
FN0017,"Freeman, Nathaniel",F000365,"Freeman, Nathaniel, Jr.",1766,1800,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000365
FN0020,"Foster, Nathan",NA,NA,NA,NA,NA
FN0023,"Fosdick, Nicoll",F000292,"Fosdick, Nicoll",1785,1868,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000292
FN0033,"Flanders, Nehemiah",NA,NA,NA,NA,NA
FN0034,"Faulcon, Nicholas",NA,NA,NA,NA,NA
FN0037,"Ford, Nathan",NA,NA,NA,NA,NA
FN0043,"Fisher, Nathan",NA,NA,NA,NA,NA
FN0052,"Foy, Nathaniel",NA,NA,NA,NA,NA
FN0054,"Foot, Nathan A.",NA,NA,NA,NA,NA
FO0000,"Fiske, Oliver",NA,NA,NA,NA,NA
FO0011,"Farrer, Oliver",NA,NA,NA,NA,NA
FP0009,"Farrington, Philip",NA,NA,NA,NA,NA
FP0016,"Forney, Peter",F000279,"Forney, Peter",1756,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000279
FP0017,"Fitzpatrick, Polly",NA,NA,NA,NA,NA
FP0020,"Fearing, Paul",NA,NA,NA,NA,NA
FP0023,"Freeman, Phillip",NA,NA,NA,NA,NA
FP0026,"Franchot, Paschal",NA,NA,NA,NA,NA
FP0027,"Field, Peter",NA,NA,NA,NA,NA
FP0028,"Farrelly, Patrick",F000032,"Farrelly, Patrick",1770,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000032
FR0000,"Fairchild, Robert",NA,NA,NA,NA,NA
FR0001,"Fawcett, Robert",NA,NA,NA,NA,NA
FR0012,"Foster, Robert",NA,NA,NA,NA,NA
FR0015,"Fellows, Roswel",NA,NA,NA,NA,NA
FR0023,"Farley, Robert",NA,NA,NA,NA,NA
FR0028,"Freeman, Russell",NA,NA,NA,NA,NA
FR0036,"Fleming, Robert",NA,NA,NA,NA,NA
FR0060,"Field, Richard",NA,NA,NA,NA,NA
FR0066,"Freeman, Russell",NA,NA,NA,NA,NA
FS0000,"Foot, Seth A.",NA,NA,NA,NA,NA
FS0001,"Foot, Samuel A.",F000247,"Foot, Samuel Augustus",1780,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000247
FS0003,"Fey, Sam",NA,NA,NA,NA,NA
FS0018,"Freeman, Samuel",NA,NA,NA,NA,NA
FS0020,"Flagg, Samuel",NA,NA,NA,NA,NA
FS0021,"Frye, Simon",NA,NA,NA,NA,NA
FS0022,"Freeman, Solomon",NA,NA,NA,NA,NA
FS0026,"Field, Samuel",NA,NA,NA,NA,NA
FS0030,"Foord, Sanburn",NA,NA,NA,NA,NA
FS0031,"Freer, Samuel S.",NA,NA,NA,NA,NA
FS0045,"Ford, Samuel S.",NA,NA,NA,NA,NA
FS0047,"Foote, Samuel",NA,NA,NA,NA,NA
FS0053,"Forbes, Simeon",NA,NA,NA,NA,NA
FS0055,"Filkins, Smith",NA,NA,NA,NA,NA
FS0063,"Farfield, Seth",NA,NA,NA,NA,NA
FS0064,"Fay, Samuel P.P.",NA,NA,NA,NA,NA
FS0076,"Forman, Samuel",NA,NA,NA,NA,NA
FS0078,"Ford, Simeon",NA,NA,NA,NA,NA
FS0079,"Fox, Samuel",NA,NA,NA,NA,NA
FS0081,"Fowler, Samuel",NA,NA,NA,NA,NA
FS0118,"Fellows, Simon",NA,NA,NA,NA,NA
FS0121,"Folsom, Simeon",NA,NA,NA,NA,NA
FS0123,"Farrow, Samuel",F000036,"Farrow, Samuel",1759,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000036
FS0124,"Fletcher, Samuel",NA,NA,NA,NA,NA
FS0128,"Frank, Stephen",NA,NA,NA,NA,NA
FS0129,"Fisk, Stephen",NA,NA,NA,NA,NA
FS0133,"Fletcher, Samuel",NA,NA,NA,NA,NA
FS0140,"Fowler, Simeon",NA,NA,NA,NA,NA
FT0000,"Farrar, Thomas",NA,NA,NA,NA,NA
FT0001,"Fitzgerald, Thomas",NA,NA,NA,NA,NA
FT0009,"Fillebrown, Thomas",NA,NA,NA,NA,NA
FT0010,"Francis, Thomas",NA,NA,NA,NA,NA
FT0013,"Fletcher, Thomas",F000204,"Fletcher, Thomas",1779,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000204
FT0027,"Fillebrown, Thomas",NA,NA,NA,NA,NA
FT0028,"Fuller, Timothy",F000413,"Fuller, Timothy",1778,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000413
FT0030,"Farrar, Timothy",NA,NA,NA,NA,NA
FT0033,"French, Timothy",NA,NA,NA,NA,NA
FT0036,"Floyd, Thomas",NA,NA,NA,NA,NA
FT0037,"Frelinghuysen, Theodore",NA,NA,NA,NA,NA
FT0039,"French, Thomas",NA,NA,NA,NA,NA
FT0042,"Fenimore, Thomas",NA,NA,NA,NA,NA
FT0055,"Faulkner, Thomas",NA,NA,NA,NA,NA
FT0057,"Foote, Thomas",NA,NA,NA,NA,NA
FT0059,"Fessendon, Thomas G.",NA,NA,NA,NA,NA
FT0061,"Fitzsimons, Thomas",F000178,"Fitzsimons, Thomas",1741,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000178
FT0062,"Freeman, Thomas",NA,NA,NA,NA,NA
FT0063,"Forrest, Thomas",F000281,"Forrest, Thomas",1747,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000281
FT0064,"Fullerton, Thomas S.",NA,NA,NA,NA,NA
FT0067,"Fask, Thomas",NA,NA,NA,NA,NA
FT0091,"Fitzpatrick, Thomas",NA,NA,NA,NA,NA
FT0100,"Fouch, Thomas",NA,NA,NA,NA,NA
FU0000,"Forrest, Uriah",F000282,"Forrest, Uriah",1756,1805,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000282
FW0005,"Few, William",F000100,"Few, William",1748,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000100
FW0016,"Fleming, William P.",NA,NA,NA,NA,NA
FW0019,"Farley, William J.",NA,NA,NA,NA,NA
FW0024,"Fisk, William",NA,NA,NA,NA,NA
FW0026,"Folger, Walter, Jr.",F000242,"Folger, Walter, Jr.",1765,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000242
FW0034,"Floyd, William",F000224,"Floyd, William",1734,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000224
FW0046,"Ford, William D.",F000269,"Ford, William Donnison",1779,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000269
FW0051,"Fee, William",NA,NA,NA,NA,NA
FW0061,"Findlay, William",F000122,"Findlay, William",1768,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000122
FW0062,"Findley, William",F000124,"Findley, William",1742,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000124
FW0066,"Farnsworth, Whitney Jones",NA,NA,NA,NA,NA
FW0079,"Forkinson, William",NA,NA,NA,NA,NA
FW0081,"Ferris, William",NA,NA,NA,NA,NA
FW0082,"Fellows, William",NA,NA,NA,NA,NA
FW0084,"Filbe, William",NA,NA,NA,NA,NA
FC0039,"Forward, Chauncey",F000290,"Forward, Chauncey",1793,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000290
FW0098,"Forward, Walter",F000291,"Forward, Walter",1786,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=F000291
FW0110,"Fisher, William",NA,NA,NA,NA,NA
FW0111,"Felton, William",NA,NA,NA,NA,NA
FW0133,"Fitzhugh, William",NA,NA,NA,NA,NA
FZ0003,"Ferris, Ziba",NA,NA,NA,NA,NA
GA0001,"Gray, Andrew",NA,NA,NA,NA,NA
GA0011,"Graham, Arthur",NA,NA,NA,NA,NA
GA0017,"Gilman, Allen",NA,NA,NA,NA,NA
GA0034,"Gurnee, Abraham",NA,NA,NA,NA,NA
GA0046,"Gray, Alexander",NA,NA,NA,NA,NA
GA0047,"Gatlin, Alfred M.",G000099,"Gatlin, Alfred Moore",1790,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000099
GA0060,"Gregg, Andrew",G000442,"Gregg, Andrew",1755,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000442
GA0061,"Gallatin, Albert",G000020,"Gallatin, Albert",1761,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000020
GA0063,"Gregg, Amos",NA,NA,NA,NA,NA
GA0064,"Gridley, Abraham",NA,NA,NA,NA,NA
GA0065,"Goodrich, Alpheus",NA,NA,NA,NA,NA
GA0067,"Green, Archer",NA,NA,NA,NA,NA
GA0074,"Gardiner, Abraham",NA,NA,NA,NA,NA
GA0075,"Gazzner, Abraham",NA,NA,NA,NA,NA
GA0101,"Gilchrist, Alexander",NA,NA,NA,NA,NA
GA0112,"Govan, Andrew Robison",G000346,"Govan, Andrew Robison",1794,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000346
GA0121,"Gillon, Alexander",G000211,"Gillon, Alexander",1741,1794,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000211
GB0005,"Galloway, Benjamin",NA,NA,NA,NA,NA
GB0010,"Gilman, Benjamin I.",NA,NA,NA,NA,NA
GB0014,"Gannett, Barzillai",G000039,"Gannett, Barzillai",1764,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000039
GB0015,"Goodhue, Benjamin",G000286,"Goodhue, Benjamin",1748,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000286
GB0016,"Gorham, Benjamin",G000324,"Gorham, Benjamin",1775,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000324
GB0020,"Greene, Benjamin",NA,NA,NA,NA,NA
GB0023,"Grant, Benjamin",NA,NA,NA,NA,NA
GB0024,"Gilbert, Benjamin",NA,NA,NA,NA,NA
GB0026,"Gardenier, Barent",G000049,"Gardenier, Barent",1776,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000049
GB0027,"Graves, Benjamin",NA,NA,NA,NA,NA
GB0028,"Green, B.",NA,NA,NA,NA,NA
GB0029,"Goodhue, Benjamin",NA,NA,NA,NA,NA
GB0036,"Gaither, Basil",NA,NA,NA,NA,NA
GB0041,"Grover, Benjamin",NA,NA,NA,NA,NA
GB0042,"Gardner, Billy",NA,NA,NA,NA,NA
GB0043,"Gardenier, Barent",NA,NA,NA,NA,NA
GB0057,"Gilbert, Benjamin",NA,NA,NA,NA,NA
GB0071,"Graves, Barzellai",NA,NA,NA,NA,NA
GC0000,"Goodrich, Chauncey",G000293,"Goodrich, Chauncey",1759,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000293
GC0002,"Gordon, Charles",NA,NA,NA,NA,NA
GC0005,"Goddard, Calvin",G000248,"Goddard, Calvin",1768,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000248
GC0007,"Grans, Crispus",NA,NA,NA,NA,NA
GC0026,"Green, Clark",NA,NA,NA,NA,NA
GC0027,"Griswold, Clay",NA,NA,NA,NA,NA
GC0033,"Gardner, Charles",NA,NA,NA,NA,NA
GC0053,"Greenup, Christopher, Jr.",G000434,"Greenup, Christopher",1750,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000434
GC0056,"Gore, Christopher",G000322,"Gore, Christopher",1758,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000322
GC0057,"Goldsborough, Charles",G000261,"Goldsborough, Charles",1765,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=G000261
GC0059,"Griffin, Caleb",NA,NA,NA,NA,NA
GC0068,"Gleim, Christian",NA,NA,NA,NA,NA
GC0072,"Griswold, Chester",NA,NA,NA,NA,NA
GC0074,"Griswold, Charles",NA,NA,NA,NA,NA
GD0005,"Given, Dickson",NA,NA,NA,NA,NA
GD0009,"Gookin, Daniel",NA,NA,NA,NA,NA
GD0010,"Goodwin, David",NA,NA,NA,NA,NA
