congbio_id,congbio_state,congbio_congress,congbio_position,name_id,meae_id,district
W000404,PA,13,Representative,WR0153,meae.congressional.congress13.pa.county,5
W000456,NH,13,Representative,WJ0330,meae.congressional.congress13.nh.county,NA
W000505,NY,13,Representative,WI0029,meae.congressional.congress13.ny.county,15
W000598,MA,13,Representative,WJ0313,meae.congressional.congress13.ma.county,18
W000616,PA,13,Representative,WT0157,NA,NA
W000644,NY,13,Representative,WE0098,meae.congressional.congress13.ny.county,12
W000687,MA,13,Representative,WA0060,meae.congressional.congress13.ma.county,17
W000750,OH,13,Senator,WT0156,NA,NA
W000768,MD,13,Representative,WR0038,meae.congressional.congress13.md.county,7
Y000001,NC,13,Representative,YB0003,meae.congressional.congress13.nc.county,9
A000030,MA,14,Representative,AB0010,NA,NA
A000038,NY,14,Representative,AJ0206,meae.congressional.congress14.ny.county,8
A000056,NY,14,Representative,AA0060,meae.congressional.congress14.ny.county,12
A000096,OH,14,Representative,AJ0239,meae.congressional.congress14.oh.county,2
A000273,MD,14,Representative,AS0013,meae.congressional.congress14.md.county,6
A000317,MA,14,Senator,AE0016,NA,NA
A000324,NH,14,Representative,AC0017,meae.congressional.congress14.nh.county,NA
A000345,NY,14,Representative,AD0015,NA,NA
B000026,MD,14,Representative,BG0023,meae.congressional.congress14.md.county,4
B000060,NJ,14,Representative,BE0168,meae.congressional.congress14.nj.county,NA
B000127,VA,14,Senator,BJ1485,NA,NA
B000131,VA,14,Representative,BP0115,meae.congressional.congress14.va.county,11
B000137,PA,14,Representative,BD0120,meae.congressional.congress14.pa.county,9
B000192,KY,14,Senator,BW0082,NA,NA
B000224,VA,14,Representative,BB0099,meae.congressional.congress14.va.county,13
B000228,NJ,14,Representative,BE0175,meae.congressional.congress14.nj.county,NA
B000256,MA,14,Representative,BW0156,meae.congressional.congress14.ma.county,8
B000368,NJ,14,Representative,BB0035,meae.congressional.congress14.nj.county,NA
B000427,NY,14,Representative,BS0203,meae.congressional.congress14.ny.county,7
B000434,GA,14,Senator,BW0000,NA,NA
B000482,NY,14,Representative,BJ0757,meae.congressional.congress14.ny.county,15
B000484,NY,14,Representative,BV0010,meae.congressional.congress14.ny.county,19
B000571,TN,14,Representative,NA,meae.congressional.congress14.ct.county,NA
B000571,TN,14,Representative,NA,meae.congressional.congress14.ky.county,9
B000571,TN,14,Representative,NA,meae.congressional.congress14.nc.county,7
B000571,TN,14,Representative,NA,meae.congressional.congress14.ny.county,4
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,2
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,1
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,8
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,6
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,3
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,5
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,4
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,7
B000571,TN,14,Representative,NA,meae.congressional.congress14.sc.county,9
B000571,TN,14,Representative,NA,meae.congressional.congress14.va.county,15
B000650,RI,14,Representative,BJ0012,meae.congressional.congress14.ri.county,NA
B000733,MA,14,Representative,BG0016,meae.congressional.congress14.ma.county,15
B000785,VA,14,Representative,BJ1431,meae.congressional.congress14.va.county,5
B000833,MA,14,Representative,BE0103,meae.congressional.congress14.ma.county,11
B000883,NY,14,Representative,BM0060,meae.congressional.congress14.ny.county,21
B000904,MA,14,Representative,BB0020,meae.congressional.congress14.ma.county,16
B000921,LA,14,Senator,BJ0266,NA,NA
B000990,NC,14,Representative,BJ0827,meae.congressional.congress14.nc.county,2
B001132,PA,14,Representative,BT0273,NA,NA
B001160,VA,14,Representative,BW0451,meae.congressional.congress14.va.county,14
C000014,NY,14,Representative,CD0112,meae.congressional.congress14.ny.county,14
C000033,OH,14,Representative,CJ0045,NA,NA
C000044,SC,14,Representative,CJ1014,NA,NA
C000083,TN,14,Senator,CG0108,NA,NA
C000123,TN,14,Representative,CN0037,meae.congressional.congress14.tn.county,5
C000176,MA,14,Representative,CJ0285,meae.congressional.congress14.ma.county,17
C000288,CT,14,Representative,CE0020,NA,NA
C000320,SC,14,Representative,CJ1050,NA,NA
C000325,VT,14,Senator,CD0206,meae.congressional.congress14.vt.county,NA
C000366,VT,14,Representative,CD0204,meae.congressional.congress14.vt.county,NA
C000394,NH,14,Representative,CB0048,meae.congressional.congress14.nh.county,NA
C000436,KY,14,Representative,CJ0165,meae.congressional.congress14.ky.county,1
C000438,NC,14,Representative,CJ0556,meae.congressional.congress14.nc.county,3
C000456,NY,14,Representative,CA0097,NA,NA
C000482,KY,14,Representative,CH0035,meae.congressional.congress14.ky.county,2
C000487,VA,14,Representative,CM0108,meae.congressional.congress14.va.county,15
C000499,DE,14,Representative,CT0005,meae.congressional.congress14.de.county,NA
C000510,OH,14,Representative,CD0149,meae.congressional.congress14.oh.county,6
C000531,VA,14,Representative,CJ1097,meae.congressional.congress14.va.county,23
C000664,NY,14,Representative,CO0016,meae.congressional.congress14.ny.county,20
C000668,NJ,14,Representative,CL0013,meae.congressional.congress14.nj.county,NA
C000671,NJ,14,Senator,CJ0382,NA,NA
C000692,MA,14,Representative,CS0086,meae.congressional.congress14.ma.county,19
C000728,GA,14,Representative,CZ0000,NA,NA
C000762,DE,14,Representative,CT0008,meae.congressional.congress14.de.county,NA
C000894,PA,14,Representative,CW0246,meae.congressional.congress14.pa.county,5
C000902,OH,14,Representative,CW0192,meae.congressional.congress14.oh.county,3
C000914,NY,14,Representative,CH0097,meae.congressional.congress14.ny.county,1
C000914,NY,14,Representative,CH0097,meae.congressional.congress14.ny.county,2
C000976,NC,14,Representative,CJ0545,meae.congressional.congress14.nc.county,7
C001023,GA,14,Representative,CA0020,meae.congressional.congress14.ga.county,NA
D000002,CT,14,Senator,DD0000,NA,NA
D000024,CT,14,Senator,DS0003,NA,NA
D000059,PA,14,Representative,DW0154,meae.congressional.congress14.pa.county,2
D000075,CT,14,Representative,DJ0022,NA,NA
D000271,KY,14,Representative,DJ0079,meae.congressional.congress14.ky.county,4
D000306,NC,14,Representative,DS0131,NA,NA
E000083,NC,14,Representative,EW0066,NA,NA
F000124,PA,14,Representative,FW0062,meae.congressional.congress14.pa.county,11
F000155,NY,14,Representative,FJ0199,meae.congressional.congress14.ny.county,6
F000204,KY,14,Representative,FT0013,NA,NA
F000278,NC,14,Representative,FD0022,meae.congressional.congress14.nc.county,11
F000284,GA,14,Representative,FJ0021,meae.congressional.congress14.ga.county,NA
F000389,LA,14,Senator,FE0010,NA,NA
G000005,SC,14,Senator,GJ0554,NA,NA
G000096,NC,14,Representative,GW0095,meae.congressional.congress14.nc.county,4
G000150,VA,14,Representative,GT0098,meae.congressional.congress14.va.county,18
G000231,PA,14,Representative,GH0063,meae.congressional.congress14.pa.county,4
G000257,NY,14,Representative,GT0056,meae.congressional.congress14.ny.county,16
G000257,NY,14,Representative,GT0056,meae.congressional.congress14.ny.county,17
G000261,MD,14,Representative,GC0057,meae.congressional.congress14.md.county,8
G000264,MD,14,Senator,GR0028,NA,NA
G000306,VA,14,Representative,GP0075,meae.congressional.congress14.va.county,19
G000322,MA,14,Senator,GC0056,NA,NA
G000461,PA,14,Representative,GI0024,meae.congressional.congress14.pa.county,13
G000498,NY,14,Representative,GT0059,meae.congressional.congress14.ny.county,5
H000018,PA,14,Representative,HJ1003,meae.congressional.congress14.pa.county,2
H000039,NH,14,Representative,HW0187,meae.congressional.congress14.nh.county,NA
H000045,GA,14,Representative,HB0018,meae.congressional.congress14.ga.county,NA
H000127,NY,14,Representative,HJ0566,meae.congressional.congress14.ny.county,15
H000176,MD,14,Representative,HA0038,meae.congressional.congress14.md.county,3
H000176,MD,14,Senator,HA0038,meae.congressional.congress14.md.county,3
H000184,KY,14,Representative,HB0033,meae.congressional.congress14.ky.county,10
H000186,KY,14,Senator,HM0017,NA,NA
H000225,MD,14,Senator,HR0079,NA,NA
H000279,OH,14,Representative,HW0286,NA,NA
H000361,VA,14,Representative,HA0190,meae.congressional.congress14.va.county,10
H000476,TN,14,Representative,HB0169,meae.congressional.congress14.tn.county,4
H000494,IN,14,Representative,HW0072,meae.congressional.congress14.in.county,NA
H000525,MD,14,Representative,HJ0191,meae.congressional.congress14.md.county,2
H000574,PA,14,Representative,HJ0793,meae.congressional.congress14.pa.county,7
H000761,NC,14,Representative,HC0086,NA,NA
H000784,PA,14,Representative,HJ0994,NA,NA
H000795,DE,14,Senator,HO0000,NA,NA
H000865,RI,14,Senator,HJ0035,NA,NA
H000915,SC,14,Representative,HB0145,NA,NA
H000935,MA,14,Representative,HJ0303,meae.congressional.congress14.ma.county,7
H000967,VA,14,Representative,HJ1310,meae.congressional.congress14.va.county,9
H000991,RI,14,Senator,HW0370,NA,NA
I000022,PA,14,Representative,IS0001,meae.congressional.congress14.pa.county,6
I000038,NY,14,Representative,IW0014,meae.congressional.congress14.ny.county,1
I000038,NY,14,Representative,IW0014,meae.congressional.congress14.ny.county,2
I000042,PA,14,Representative,IJ0023,NA,NA
J000021,VA,14,Representative,JJ0287,meae.congressional.congress14.va.county,1
J000107,VT,14,Representative,JL0015,meae.congressional.congress14.vt.county,NA
J000142,VA,14,Representative,JJ0282,meae.congressional.congress14.va.county,20
J000170,KY,14,Representative,JR0007,meae.congressional.congress14.ky.county,3
K000126,NY,14,Representative,KM0021,meae.congressional.congress14.ny.county,18
K000136,VA,14,Representative,KJ0364,meae.congressional.congress14.va.county,15
K000169,OH,14,Representative,KJ0144,meae.congressional.congress14.oh.county,5
K000197,MA,14,Representative,KC0006,meae.congressional.congress14.ma.county,14
K000212,NY,14,Senator,KR0003,NA,NA
K000217,NC,14,Representative,KW0001,meae.congressional.congress14.nc.county,5
L000011,PA,14,Senator,LA0102,NA,NA
L000066,VT,14,Representative,LC0074,meae.congressional.congress14.vt.county,NA
L000126,CT,14,Representative,LL0001,NA,NA
L000290,VA,14,Representative,LJ0543,NA,NA
L000354,MD,14,Representative,LP0015,NA,NA
L000387,NC,14,Senator,LF0010,NA,NA
L000460,NC,14,Representative,LW0125,meae.congressional.congress14.nc.county,10
L000466,NY,14,Representative,LJ0221,meae.congressional.congress14.ny.county,9
L000483,SC,14,Representative,LW0219,NA,NA
L000512,GA,14,Representative,LW0012,meae.congressional.congress14.ga.county,NA
L000524,PA,14,Representative,LA0096,meae.congressional.congress14.pa.county,12
L000539,VT,14,Representative,LA0126,meae.congressional.congress14.vt.county,NA
M000030,PA,14,Representative,MW0302,meae.congressional.congress14.pa.county,5
M000033,PA,14,Representative,MW0408,NA,NA
M000034,NC,14,Representative,MN0068,meae.congressional.congress14.nc.county,6
M000034,NC,14,Senator,MN0068,meae.congressional.congress14.nc.county,6
M000146,VT,14,Representative,MC0079,meae.congressional.congress14.vt.county,NA
M000213,VA,14,Senator,MA0249,meae.congressional.congress14.va.county,8
M000215,RI,14,Representative,MJ1283,meae.congressional.congress14.ri.county,NA
M000217,NH,14,Senator,MJ0387,NA,NA
M000288,SC,14,Representative,MW0383,NA,NA
M000377,VA,14,Representative,MW0392,meae.congressional.congress14.va.county,4
M000496,KY,14,Representative,MS0028,meae.congressional.congress14.ky.county,7
M000544,KY,14,Representative,MA0033,meae.congressional.congress14.ky.county,5
M000549,OH,14,Representative,MJ0663,meae.congressional.congress14.oh.county,1
M000699,SC,14,Representative,MH0114,NA,NA
M000755,SC,14,Representative,MS0233,NA,NA
M000774,MA,14,Representative,ME0050,meae.congressional.congress14.ma.county,5
M000786,PA,14,Representative,MW0326,meae.congressional.congress14.pa.county,1
M000840,NY,14,Representative,MH0061,meae.congressional.congress14.ny.county,10
M000909,MD,14,Representative,MN0021,meae.congressional.congress14.md.county,5
M000919,SC,14,Representative,MT0220,NA,NA
M001003,OH,14,Senator,MJ0625,NA,NA
M001023,CT,14,Representative,MJ0022,NA,NA
M001084,NC,14,Representative,MW0233,meae.congressional.congress14.nc.county,1
N000035,VA,14,Representative,NH0015,meae.congressional.congress14.va.county,22
N000036,MA,14,Representative,NJ0045,NA,NA
N000043,VA,14,Representative,NT0029,NA,NA
N000078,VA,14,Representative,NT0024,meae.congressional.congress14.va.county,21
N000118,IN,14,Senator,NJ0009,NA,NA
N000164,VT,14,Representative,NJ0168,meae.congressional.congress14.vt.county,NA
O000100,KY,14,Representative,OS0002,meae.congressional.congress14.ky.county,8
P000079,MA,14,Representative,PA0033,meae.congressional.congress14.ma.county,20
P000250,MD,14,Representative,PG0031,NA,NA
P000322,NC,14,Representative,PI0001,meae.congressional.congress14.nc.county,12
P000324,MA,14,Representative,PT0078,meae.congressional.congress14.ma.county,2
P000362,MD,14,Representative,PW0043,meae.congressional.congress14.md.county,5
P000363,PA,14,Representative,PW0228,meae.congressional.congress14.pa.county,8
P000368,CT,14,Representative,PT0001,NA,NA
P000386,VA,14,Representative,PJ0579,meae.congressional.congress14.va.county,17
P000446,NY,14,Representative,PP0008,meae.congressional.congress14.ny.county,21
P000484,TN,14,Representative,PS0136,meae.congressional.congress14.tn.county,1
R000047,VA,14,Representative,RJ0610,meae.congressional.congress14.va.county,16
R000121,MA,14,Representative,RJ0226,NA,NA
R000173,TN,14,Representative,RJ0680,meae.congressional.congress14.tn.county,6
R000204,MA,14,Representative,RT0039,meae.congressional.congress14.ma.county,18
R000293,VA,14,Representative,RW0213,meae.congressional.congress14.va.county,12
R000313,PA,14,Senator,RJ0414,NA,NA
R000326,LA,14,Representative,RT0026,meae.congressional.congress14.la.county,NA
R000431,NY,14,Representative,RE0049,meae.congressional.congress14.ny.county,8
R000449,PA,14,Representative,RJ0312,meae.congressional.congress14.pa.county,6
R000500,OH,14,Senator,RB0058,NA,NA
R000503,MA,14,Representative,RN0012,meae.congressional.congress14.ma.county,13
S000052,NY,14,Senator,SN0094,NA,NA
S000082,NY,14,Representative,SJ0737,NA,NA
S000115,NY,14,Representative,SA0125,meae.congressional.congress14.ny.county,4
S000115,NY,14,Representative,SA0125,meae.congressional.congress14.ny.county,5
S000246,PA,14,Representative,SJ1073,NA,NA
S000257,TN,14,Representative,SJ0166,meae.congressional.congress14.tn.county,2
S000295,KY,14,Representative,SS0045,meae.congressional.congress14.ky.county,6
S000317,VA,14,Representative,SD0212,meae.congressional.congress14.va.county,6
S000516,VA,14,Representative,SB0133,meae.congressional.congress14.va.county,7
S000609,MD,14,Representative,SS0062,NA,NA
S000617,PA,14,Representative,ST0242,meae.congressional.congress14.pa.county,1
S000628,SC,14,Senator,SW0316,NA,NA
S000685,NJ,14,Representative,SH0055,meae.congressional.congress14.nj.county,NA
S000794,NC,14,Representative,SR0175,meae.congressional.congress14.nc.county,8
S000821,MA,14,Representative,SA0066,meae.congressional.congress14.ma.county,4
S000949,NC,14,Senator,SM0089,NA,NA
S001017,MA,14,Representative,SS0070,meae.congressional.congress14.ma.county,12
S001036,MD,14,Representative,SP0013,meae.congressional.congress14.md.county,1
S001048,CT,14,Representative,SL0001,NA,NA
T000012,MA,14,Representative,TS0046,meae.congressional.congress14.ma.county,6
T000015,GA,14,Senator,TC0002,NA,NA
T000017,KY,14,Senator,TI0001,NA,NA
T000029,CT,14,Representative,TB0015,NA,NA
T000047,VA,14,Representative,TM0041,meae.congressional.congress14.va.county,2
T000054,KY,14,Representative,TM0010,NA,NA
T000084,SC,14,Representative,TJ0467,NA,NA
T000085,SC,14,Senator,TJ0451,NA,NA
T000091,NY,14,Representative,TJ0328,meae.congressional.congress14.ny.county,11
T000102,IN,14,Senator,TW0011,NA,NA
T000115,GA,14,Representative,TT0002,meae.congressional.congress14.ga.county,NA
T000169,TN,14,Representative,TI0031,meae.congressional.congress14.tn.county,3
T000220,NH,14,Senator,TT0048,NA,NA
T000247,NY,14,Representative,TE0059,meae.congressional.congress14.ny.county,20
T000264,VT,14,Senator,TI0032,NA,NA
T000333,NY,14,Representative,TG0049,meae.congressional.congress14.ny.county,1
T000333,NY,14,Representative,TG0049,meae.congressional.congress14.ny.county,2
T000382,GA,14,Senator,TG0014,NA,NA
T000398,VA,14,Representative,TH0063,meae.congressional.congress14.va.county,3
T000423,NC,14,Senator,TJ0367,NA,NA
T000450,VA,14,Representative,TJ0537,NA,NA
V000074,MA,14,Senator,VJ0024,NA,NA
V000120,NH,14,Representative,VR0000,meae.congressional.congress14.nh.county,NA
W000078,PA,14,Representative,WJ0814,NA,NA
W000128,MA,14,Representative,ZZ0004,NA,NA
W000136,NY,14,Representative,WJ0457,meae.congressional.congress14.ny.county,3
W000141,NJ,14,Representative,WT0111,meae.congressional.congress14.nj.county,NA
W000238,NH,14,Representative,WD0028,meae.congressional.congress14.nh.county,NA
W000287,DE,14,Senator,WW0020,NA,NA
W000293,NY,14,Representative,WP0068,meae.congressional.congress14.ny.county,1
W000293,NY,14,Representative,WP0068,meae.congressional.congress14.ny.county,2
