congbio_id,candidate_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
S000625,SW0300,"Smith, William",1751,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000625
S000628,SW0316,"Smith, William",1762,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000628
S000626,SW0387,"Smith, William",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000626
S000633,SW0299,"Smith, William Loughton",1758,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000633
S000638,SW0140,"Smith, William Stephens",1755,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000638
S000646,SA0299,"Smyth, Alexander",1765,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000646
S000685,SH0055,"Southard, Henry",1747,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000685
S000689,SS0165,"Southard, Samuel Lewis",1787,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000689
S000693,SR0164,"Spaight, Richard Dobbs",1758,1802,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000693
S000694,SR0172,"Spaight, Richard Dobbs, Jr.",1796,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000694
S000698,ST0028,"Spalding, Thomas",1774,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000698
S000700,SJ1261,"Spangler, Jacob",1767,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000700
S000710,ST0054,"Speed, Thomas",1768,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000710
S000719,SJ0312,"Spence, John Selby",1788,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000719
S000722,SE0072,"Spencer, Elijah",1775,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000722
S000727,SJ0745,"Spencer, John Canfield",1788,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000727
S000743,SP0028,"Sprague, Peleg",1756,1800,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000743
S000744,SP0010,"Sprague, Peleg",1793,1880,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000744
S000752,SR0049,"Sprigg, Richard, Jr.",1769,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000752
S000753,ST0060,"Sprigg, Thomas",1747,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000753
S000789,SJ0195,"Standifer, James Israel",1782,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000789
S000794,SR0175,"Stanford, Richard",1767,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000794
S000800,SJ0834,"Stanly, John",1774,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000800
S000805,SJ1416,"Stanton, Joseph, Jr.",1739,1807,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000805
S000821,SA0066,"Stearns, Asahel",1774,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000821
S000828,SW0095,"Stedman, William",1765,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000828
S000832,SJ0192,"Steele, John",1764,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000832
S000864,SJ1474,"Stephenson, James",1764,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000864
S000866,SS0058,"Sterett, Samuel",1758,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000866
S000868,SA0013,"Sterling, Ansel",1782,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000868
S000871,SM0087,"Sterling, Micah",1784,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000871
S000882,SJ0029,"Stevens, James",1768,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000882
S000891,SA0291,"Stevenson, Andrew",1784,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000891
S000892,SJ1347,"Stevenson, James S.",1780,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000892
S000899,SA0254,"Stewart, Andrew",1791,1872,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000899
S000909,SJ0842,"Stewart, James",1775,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000909
S000912,SJ0115,"Stewart, John",NA,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000912
S000941,SR0121,"Stockton, Richard",1764,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000941
S000943,SE0220,"Stoddard, Ebenezer",1785,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000943
S000949,SM0089,"Stokes, Montfort",1762,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000949
S000955,SD0075,"Stone, David",1770,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000955
S000961,SM0034,"Stone, Michael Jenifer",1747,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000961
S000972,SC0058,"Storer, Clement",1760,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000972
S000976,SH0095,"Storrs, Henry Randolph",1787,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000976
S000978,SJ0394,"Story, Joseph",1779,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000978
S000984,SS0203,"Stow, Silas",1773,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000984
S000994,SJ1478,"Stratton, John",1769,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000994
S001002,SR0169,"Street, Randall S.",1780,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001002
S001009,SC0023,"Strong, Caleb",1745,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001009
S001010,SJ0778,"Strong, James",1783,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001010
S001017,SS0070,"Strong, Solomon",1780,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001017
S001022,SW0343,"Strong, William",1763,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001022
S001023,SG0190,"Strother, George French",1783,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001023
S001029,SW0148,"Strudwick, William Francis",1765,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001029
S001036,SP0013,"Stuart, Philip",1760,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001036
S001047,SJ0011,"Sturges, Jonathan",1740,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001047
S001048,SL0001,"Sturges, Lewis Burr",1763,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001048
S001052,SG0056,"Sullivan, George",1771,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001052
S001073,ST0266,"Sumter, Thomas",1734,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001073
S001088,SS0156,"Swan, Samuel",1771,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001088
S001095,SJ0964,"Swanwick, John",1760,1798,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001095
S001096,SP0063,"Swart, Peter",1752,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001096
S001119,SZ0000,"Swift, Zephaniah",1759,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001119
S001125,SJ1411,"Swoope, Jacob",NA,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001125
T000012,TS0046,"Taggart, Samuel",1754,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000012
T000015,TC0002,"Tait, Charles",1768,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000015
T000017,TI0001,"Talbot, Isham",1773,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000017
T000019,TS0063,"Talbot, Silas",1751,1813,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000019
T000025,TB0026,"Taliaferro, Benjamin",1750,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000025
T000027,TJ0538,"Taliaferro, John",1768,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000027
T000029,TB0015,"Tallmadge, Benjamin",1754,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000029
T000031,TJ0360,"Tallmadge, James, Jr.",1778,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000031
T000033,TP0017,"Tallman, Peleg",1764,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000033
T000036,TA0049,"Tannehill, Adamson",1750,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000036
T000042,TC0055,"Tarr, Christian",1765,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000042
T000047,TM0041,"Tate, Magnus",1760,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000047
T000050,TA0018,"Tatom, Absalom",1742,1802,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000050
T000051,TE0021,"Tattnall, Edward Fenwick",1788,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000051
T000052,TJ0074,"Tattnall, Josiah",1762,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000052
T000054,TM0010,"Taul, Micah",1785,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000054
T000086,TJ0625,"Taylor, John",1753,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000086
T000085,TJ0451,"Taylor, John",1770,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000085
T000084,TJ0467,"Taylor, John",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000084
T000091,TJ0328,"Taylor, John W.",1784,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000091
T000097,TR0090,"Taylor, Robert",1763,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000097
T000102,TW0011,"Taylor, Waller",1786,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000102
T000107,TH0065,"Tazewell, Henry",1753,1799,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000107
T000108,TL0030,"Tazewell, Littleton Waller",1774,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000108
T000115,TT0002,"Telfair, Thomas",1780,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000115
T000125,TE0062,"Ten Eyck, Egbert",1779,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000125
T000127,TS0061,"Tenney, Samuel",1748,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000127
T000132,TW0005,"Terrell, William",1778,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000132
T000135,TN0001,"Terry, Nathaniel",1768,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000135
T000138,TJ0114,"Test, John",1771,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000138
T000141,TG0012,"Thacher, George",1754,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000141
T000143,TS0010,"Thatcher, Samuel",1776,1872,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000143
T000163,TD0045,"Thomas, David",1762,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000163
T000169,TI0031,"Thomas, Isaac",1784,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000169
T000171,TJ0088,"Thomas, Jesse Burgess",1777,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000171
T000173,TJ0169,"Thomas, John Chew",1764,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000173
T000183,TR0066,"Thomas, Richard",1744,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000183
T000205,TJ0323,"Thompson, Joel",1760,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000205
T000206,TJ0297,"Thompson, John",1749,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000206
T000211,TP0009,"Thompson, Philip",1789,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000211
T000213,TP0042,"Thompson, Philip Rootes",1766,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000213
T000220,TT0048,"Thompson, Thomas Weston",1766,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000220
T000222,TW0008,"Thompson, Wiley",1781,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000222
T000227,TA0068,"Thomson, Alexander",1788,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000227
T000230,TJ0416,"Thomson, John",1780,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000230
T000232,TM0030,"Thomson, Mark",1739,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000232
T000247,TE0059,"Throop, Enos Thompson",1784,1874,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000247
T000249,TB0030,"Thruston, Buckner",1763,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000249
T000262,TG0044,"Tibbits, George",1763,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000262
T000264,TI0032,"Tichenor, Isaac",1754,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000264
T000268,TE0065,"Tiffin, Edward",1766,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000268
T000273,TT0119,"Tillinghast, Thomas",1742,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000273
T000290,TJ0441,"Tod, John",1779,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000290
T000300,TG0001,"Tomlinson, Gideon",1780,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000300
T000303,TC0045,"Tompkins, Caleb",1759,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000303
T000333,TG0049,"Townsend, George",1769,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000333
T000343,TA0015,"Tracy, Albert Haller",1793,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000343
T000347,TU0001,"Tracy, Uri",1764,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000347
T000348,TU0002,"Tracy, Uriah",1755,1807,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000348
T000361,TT0055,"Tredwell, Thomas",1743,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000361
T000365,TJ0532,"Trezvant, James",NA,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000365
T000368,TA0080,"Trigg, Abram",1750,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000368
T000370,TJ0571,"Trigg, John Johns",1748,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000370
T000372,TD0023,"Trimble, David",1782,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000372
T000377,TW0085,"Trimble, William Allen",1786,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000377
T000382,TG0014,"Troup, George Michael",1780,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000382
T000389,TJ0010,"Trumbull, Jonathan, Jr.",1740,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000389
T000396,TE0055,"Tucker, Ebenezer",1758,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000396
T000397,TG0092,"Tucker, George",1775,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000397
T000398,TH0063,"Tucker, Henry St. George",1780,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000398
T000402,TS0104,"Tucker, Starling",1770,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000402
T000403,TT0007,"Tucker, Thomas Tudor",1745,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000403
T000416,TC0016,"Turner, Charles, Jr.",1760,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000416
T000423,TJ0367,"Turner, James",1766,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000423
T000438,TS0072,"Tuthill, Selah",1771,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000438
T000450,TJ0537,"Tyler, John",1790,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000450
T000453,TJ0357,"Tyson, Jacob",1773,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000453
U000003,UD0000,"Udree, Daniel",1751,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000003
U000022,UG0000,"Upham, George Baxter",1768,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000022
U000023,UJ0005,"Upham, Jabez",1764,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000023
U000024,UN0000,"Upham, Nathaniel",1774,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=U000024
V000011,VJ0201,"Van Alen, James Isaac",1772,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000011
V000012,VJ0202,"Van Alen, John Evert",1749,1807,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000012
V000009,VM0022,"Van Buren, Martin",1782,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000009
V000022,VP0041,"Van Cortlandt, Philip",1749,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000022
V000023,VP0039,"Van Cortlandt, Pierre, Jr.",1762,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000023
V000037,VN0010,"Van Dyke, Nicholas",1770,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000037
V000039,VP0015,"Van Gaasbeck, Peter",1754,1797,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000039
V000043,VA0054,"Van Horne, Archibald",NA,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000043
V000044,VE0023,"Van Horne, Espy",1795,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000044
V000045,VI0017,"Van Horne, Isaac",1754,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000045
V000049,VJ0182,"Van Ness, John Peter",1769,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000049
V000053,VJ0189,"Van Rensselaer, Jeremiah",1738,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000053
V000054,VK0000,"Van Rensselaer, Killian Killian",1763,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000054
V000055,VS0034,"Van Rensselaer, Solomon Van Vechten",1774,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000055
V000056,VS0033,"Van Rensselaer, Stephen, Iii",1764,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000056
V000059,VT0017,"Van Swearingen, Thomas",1784,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000059
V000068,VW0040,"Van Wyck, William William",1777,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000068
V000017,VJ0083,"Vance, Joseph",1786,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000017
V000018,VR0007,"Vance, Robert Brank",1793,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000018
V000073,VJ0043,"Varnum, John",1778,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000073
V000074,VJ0024,"Varnum, Joseph Bradley",1751,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000074
V000083,VA0029,"Venable, Abraham Bedford",1758,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000083
V000088,VD0005,"Verplanck, Daniel Crommelin",1762,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000088
V000089,VG0006,"Verplanck, Gulian Crommelin",1786,1870,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000089
V000104,VJ0002,"Vining, John",1758,1802,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000104
V000107,VS0017,"Vinton, Samuel Finley",1792,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000107
V000120,VR0000,"Vose, Roger",1763,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=V000120
W000013,WJ0011,"Wadsworth, Jeremiah",1743,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000013
W000014,WP0012,"Wadsworth, Peleg",1748,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000014
W000042,WG0119,"Wales, George Edward",1792,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000042
W000046,WB0005,"Walker, Benjamin",1753,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000046
W000048,WD0004,"Walker, David",NA,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000048
W000050,WF0041,"Walker, Felix",1753,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000050
W000051,WF0049,"Walker, Francis",1764,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000051
W000052,WF0029,"Walker, Freeman",1780,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000052
W000053,NA,"Walker, George",1763,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000053
W000059,WJ0048,"Walker, John",1744,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000059
W000061,WJ0000,"Walker, John Williams",1783,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000061
W000078,WJ0814,"Wallace, James M.",1750,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000078
W000094,WR0132,"Waln, Robert",1765,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000094
W000114,WG0006,"Walton, George",1750,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000114
W000116,WM0023,"Walton, Matthew",NA,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000116
W000118,WR0100,"Walworth, Reuben Hyde",1788,1867,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000118
W000125,WA0119,"Ward, Aaron",1790,1867,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000125
W000127,WA0043,"Ward, Artemas",1727,1800,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000127
W000128,ZZ0004,"Ward, Artemas, Jr.",1762,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000128
W000136,WJ0457,"Ward, Jonathan",1768,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000136
W000141,WT0111,"Ward, Thomas",1759,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000141
W000148,WN0013,"Ware, Nicholas",1776,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000148
W000150,WH0013,"Warfield, Henry Ridgely",1774,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000150
W000202,WJ0412,"Watson, James",1750,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000202
W000211,WJ0410,"Watts, John",1749,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000211
W000216,WA0009,"Wayne, Anthony",1745,1796,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000216
W000217,WI0051,"Wayne, Isaac",1772,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000217
W000220,WR0102,"Weakley, Robert",1764,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000220
W000238,WD0028,"Webster, Daniel",1782,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000238
W000250,WJ0206,"Weems, John Crompton",1778,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000250
W000287,WW0020,"Wells, William Hill",1769,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000287
W000293,WP0068,"Wendover, Peter Hercules",1768,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000293
W000309,WR0098,"Westerlo, Rensselaer",1776,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000309
W000324,WJ0952,"Wharton, Jesse",1782,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000324
W000329,WL0029,"Wheaton, Laban",1754,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000329
W000345,WT0107,"Whipple, Thomas, Jr.",1787,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000345
W000352,WA0166,"White, Alexander",1738,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000352
W000356,WB0015,"White, Bartow",1776,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000356
W000363,WD0009,"White, David",1785,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000363
W000367,WF0027,"White, Francis",NA,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000367
W000376,WH0063,"White, Hugh Lawson",1773,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000376
W000385,WL0035,"White, Leonard",1767,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000385
W000389,WP0105,"White, Phineas",1770,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000389
W000392,WS0028,"White, Samuel",1770,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000392
W000402,WJ0705,"Whitehill, James",1762,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000402
W000403,WJ0661,"Whitehill, John",1729,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000403
W000404,WR0153,"Whitehill, Robert",1738,1813,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000404
W000411,WJ0951,"Whiteside, Jenkin",1772,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000411
W000412,WJ0716,"Whiteside, John",1773,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000412
W000421,WE0022,"Whitman, Ezekiel",1776,1866,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000421
W000422,WL0000,"Whitman, Lemuel",1780,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000422
W000423,WE0111,"Whitmore, Elias",1772,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000423
W000431,WE0121,"Whittlesey, Elisha",1783,1863,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000431
W000440,WE0088,"Wickes, Eliphalet",1769,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000440
W000442,WC0021,"Wickliffe, Charles Anderson",1788,1869,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000442
W000444,WW0129,"Widgery, William",1753,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000444
W000454,WI0068,"Wilbour, Isaac",1763,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000454
W000456,WJ0330,"Wilcox, Jeduthun",1768,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000456
W000460,WR0013,"Wilde, Richard Henry",1789,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000460
W000472,WJ0459,"Wilkin, James Whitney",1762,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000472
W000482,WC0000,"Willey, Calvin",1776,1858,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000482
W000491,WB0039,"Williams, Benjamin",1751,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000491
W000495,WD0118,"Williams, David Rogerson",1776,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000495
W000505,WI0029,"Williams, Isaac, Jr.",1777,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000505
W000510,WJ1022,"Williams, Jared",1766,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000510
W000513,WJ0409,"Williams, John",1752,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000513
W000516,WJ0959,"Williams, John",1778,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=W000516
